Date,Component_ID,Units_Used,Category
2023-07-02,IC-ATMEGA328P,169,IC
2023-07-03,IC-ATMEGA328P,378,IC
2023-07-04,IC-ATMEGA328P,375,IC
2023-07-05,IC-ATMEGA328P,338,IC
2023-07-06,IC-ATMEGA328P,486,IC
2023-07-07,IC-ATMEGA328P,318,IC
2023-07-08,IC-ATMEGA328P,263,IC
2023-07-09,IC-ATMEGA328P,151,IC
2023-07-10,IC-ATMEGA328P,356,IC
2023-07-11,IC-ATMEGA328P,413,IC
2023-07-12,IC-ATMEGA328P,358,IC
2023-07-13,IC-ATMEGA328P,340,IC
2023-07-14,IC-ATMEGA328P,332,IC
2023-07-15,IC-ATMEGA328P,99,IC
2023-07-16,IC-ATMEGA328P,185,IC
2023-07-17,IC-ATMEGA328P,399,IC
2023-07-18,IC-ATMEGA328P,316,IC
2023-07-19,IC-ATMEGA328P,414,IC
2023-07-20,IC-ATMEGA328P,402,IC
2023-07-21,IC-ATMEGA328P,353,IC
2023-07-22,IC-ATMEGA328P,219,IC
2023-07-23,IC-ATMEGA328P,221,IC
2023-07-24,IC-ATMEGA328P,291,IC
2023-07-25,IC-ATMEGA328P,361,IC
2023-07-26,IC-ATMEGA328P,272,IC
2023-07-27,IC-ATMEGA328P,1133,IC
2023-07-28,IC-ATMEGA328P,256,IC
2023-07-29,IC-ATMEGA328P,199,IC
2023-07-30,IC-ATMEGA328P,187,IC
2023-07-31,IC-ATMEGA328P,243,IC
2023-08-01,IC-ATMEGA328P,430,IC
2023-08-02,IC-ATMEGA328P,338,IC
2023-08-03,IC-ATMEGA328P,341,IC
2023-08-04,IC-ATMEGA328P,320,IC
2023-08-05,IC-ATMEGA328P,168,IC
2023-08-06,IC-ATMEGA328P,202,IC
2023-08-07,IC-ATMEGA328P,433,IC
2023-08-08,IC-ATMEGA328P,321,IC
2023-08-09,IC-ATMEGA328P,415,IC
2023-08-10,IC-ATMEGA328P,364,IC
2023-08-11,IC-ATMEGA328P,313,IC
2023-08-12,IC-ATMEGA328P,140,IC
2023-08-13,IC-ATMEGA328P,210,IC
2023-08-14,IC-ATMEGA328P,376,IC
2023-08-15,IC-ATMEGA328P,430,IC
2023-08-16,IC-ATMEGA328P,316,IC
2023-08-17,IC-ATMEGA328P,285,IC
2023-08-18,IC-ATMEGA328P,332,IC
2023-08-19,IC-ATMEGA328P,158,IC
2023-08-20,IC-ATMEGA328P,178,IC
2023-08-21,IC-ATMEGA328P,413,IC
2023-08-22,IC-ATMEGA328P,436,IC
2023-08-23,IC-ATMEGA328P,326,IC
2023-08-24,IC-ATMEGA328P,393,IC
2023-08-25,IC-ATMEGA328P,416,IC
2023-08-26,IC-ATMEGA328P,173,IC
2023-08-27,IC-ATMEGA328P,186,IC
2023-08-28,IC-ATMEGA328P,304,IC
2023-08-29,IC-ATMEGA328P,326,IC
2023-08-30,IC-ATMEGA328P,324,IC
2023-08-31,IC-ATMEGA328P,375,IC
2023-09-01,IC-ATMEGA328P,471,IC
2023-09-02,IC-ATMEGA328P,757,IC
2023-09-03,IC-ATMEGA328P,364,IC
2023-09-04,IC-ATMEGA328P,493,IC
2023-09-05,IC-ATMEGA328P,498,IC
2023-09-06,IC-ATMEGA328P,544,IC
2023-09-07,IC-ATMEGA328P,507,IC
2023-09-08,IC-ATMEGA328P,544,IC
2023-09-09,IC-ATMEGA328P,240,IC
2023-09-10,IC-ATMEGA328P,373,IC
2023-09-11,IC-ATMEGA328P,510,IC
2023-09-12,IC-ATMEGA328P,516,IC
2023-09-13,IC-ATMEGA328P,581,IC
2023-09-14,IC-ATMEGA328P,526,IC
2023-09-15,IC-ATMEGA328P,489,IC
2023-09-16,IC-ATMEGA328P,382,IC
2023-09-17,IC-ATMEGA328P,295,IC
2023-09-18,IC-ATMEGA328P,514,IC
2023-09-19,IC-ATMEGA328P,383,IC
2023-09-20,IC-ATMEGA328P,523,IC
2023-09-21,IC-ATMEGA328P,468,IC
2023-09-22,IC-ATMEGA328P,514,IC
2023-09-23,IC-ATMEGA328P,378,IC
2023-09-24,IC-ATMEGA328P,405,IC
2023-09-25,IC-ATMEGA328P,549,IC
2023-09-26,IC-ATMEGA328P,448,IC
2023-09-27,IC-ATMEGA328P,448,IC
2023-09-28,IC-ATMEGA328P,474,IC
2023-09-29,IC-ATMEGA328P,441,IC
2023-09-30,IC-ATMEGA328P,289,IC
2023-10-01,IC-ATMEGA328P,436,IC
2023-10-02,IC-ATMEGA328P,827,IC
2023-10-03,IC-ATMEGA328P,774,IC
2023-10-04,IC-ATMEGA328P,721,IC
2023-10-05,IC-ATMEGA328P,812,IC
2023-10-06,IC-ATMEGA328P,841,IC
2023-10-07,IC-ATMEGA328P,641,IC
2023-10-08,IC-ATMEGA328P,661,IC
2023-10-09,IC-ATMEGA328P,1631,IC
2023-10-10,IC-ATMEGA328P,815,IC
2023-10-11,IC-ATMEGA328P,827,IC
2023-10-12,IC-ATMEGA328P,738,IC
2023-10-13,IC-ATMEGA328P,1025,IC
2023-10-14,IC-ATMEGA328P,630,IC
2023-10-15,IC-ATMEGA328P,517,IC
2023-10-16,IC-ATMEGA328P,801,IC
2023-10-17,IC-ATMEGA328P,803,IC
2023-10-18,IC-ATMEGA328P,754,IC
2023-10-19,IC-ATMEGA328P,813,IC
2023-10-20,IC-ATMEGA328P,700,IC
2023-10-21,IC-ATMEGA328P,587,IC
2023-10-22,IC-ATMEGA328P,601,IC
2023-10-23,IC-ATMEGA328P,763,IC
2023-10-24,IC-ATMEGA328P,711,IC
2023-10-25,IC-ATMEGA328P,814,IC
2023-10-26,IC-ATMEGA328P,809,IC
2023-10-27,IC-ATMEGA328P,754,IC
2023-10-28,IC-ATMEGA328P,633,IC
2023-10-29,IC-ATMEGA328P,537,IC
2023-10-30,IC-ATMEGA328P,772,IC
2023-10-31,IC-ATMEGA328P,765,IC
2023-11-01,IC-ATMEGA328P,774,IC
2023-11-02,IC-ATMEGA328P,750,IC
2023-11-03,IC-ATMEGA328P,810,IC
2023-11-04,IC-ATMEGA328P,524,IC
2023-11-05,IC-ATMEGA328P,1178,IC
2023-11-06,IC-ATMEGA328P,903,IC
2023-11-07,IC-ATMEGA328P,776,IC
2023-11-08,IC-ATMEGA328P,703,IC
2023-11-09,IC-ATMEGA328P,790,IC
2023-11-10,IC-ATMEGA328P,773,IC
2023-11-11,IC-ATMEGA328P,585,IC
2023-11-12,IC-ATMEGA328P,621,IC
2023-11-13,IC-ATMEGA328P,748,IC
2023-11-14,IC-ATMEGA328P,718,IC
2023-11-15,IC-ATMEGA328P,735,IC
2023-11-16,IC-ATMEGA328P,818,IC
2023-11-17,IC-ATMEGA328P,700,IC
2023-11-18,IC-ATMEGA328P,619,IC
2023-11-19,IC-ATMEGA328P,621,IC
2023-11-20,IC-ATMEGA328P,830,IC
2023-11-21,IC-ATMEGA328P,1643,IC
2023-11-22,IC-ATMEGA328P,777,IC
2023-11-23,IC-ATMEGA328P,814,IC
2023-11-24,IC-ATMEGA328P,772,IC
2023-11-25,IC-ATMEGA328P,531,IC
2023-11-26,IC-ATMEGA328P,547,IC
2023-11-27,IC-ATMEGA328P,729,IC
2023-11-28,IC-ATMEGA328P,889,IC
2023-11-29,IC-ATMEGA328P,783,IC
2023-11-30,IC-ATMEGA328P,745,IC
2023-12-01,IC-ATMEGA328P,845,IC
2023-12-02,IC-ATMEGA328P,616,IC
2023-12-03,IC-ATMEGA328P,660,IC
2023-12-04,IC-ATMEGA328P,782,IC
2023-12-05,IC-ATMEGA328P,716,IC
2023-12-06,IC-ATMEGA328P,824,IC
2023-12-07,IC-ATMEGA328P,734,IC
2023-12-08,IC-ATMEGA328P,812,IC
2023-12-09,IC-ATMEGA328P,602,IC
2023-12-10,IC-ATMEGA328P,523,IC
2023-12-11,IC-ATMEGA328P,769,IC
2023-12-12,IC-ATMEGA328P,782,IC
2023-12-13,IC-ATMEGA328P,836,IC
2023-12-14,IC-ATMEGA328P,813,IC
2023-12-15,IC-ATMEGA328P,771,IC
2023-12-16,IC-ATMEGA328P,583,IC
2023-12-17,IC-ATMEGA328P,668,IC
2023-12-18,IC-ATMEGA328P,831,IC
2023-12-19,IC-ATMEGA328P,731,IC
2023-12-20,IC-ATMEGA328P,729,IC
2023-12-21,IC-ATMEGA328P,711,IC
2023-12-22,IC-ATMEGA328P,761,IC
2023-12-23,IC-ATMEGA328P,674,IC
2023-12-24,IC-ATMEGA328P,634,IC
2023-12-25,IC-ATMEGA328P,669,IC
2023-12-26,IC-ATMEGA328P,783,IC
2023-12-27,IC-ATMEGA328P,710,IC
2023-12-28,IC-ATMEGA328P,771,IC
2023-12-29,IC-ATMEGA328P,723,IC
2023-12-30,IC-ATMEGA328P,614,IC
2023-12-31,IC-ATMEGA328P,598,IC
2024-01-01,IC-ATMEGA328P,502,IC
2024-01-02,IC-ATMEGA328P,437,IC
2024-01-03,IC-ATMEGA328P,1507,IC
2024-01-04,IC-ATMEGA328P,527,IC
2024-01-05,IC-ATMEGA328P,466,IC
2024-01-06,IC-ATMEGA328P,329,IC
2024-01-07,IC-ATMEGA328P,401,IC
2024-01-08,IC-ATMEGA328P,486,IC
2024-01-09,IC-ATMEGA328P,528,IC
2024-01-10,IC-ATMEGA328P,486,IC
2024-01-11,IC-ATMEGA328P,571,IC
2024-01-12,IC-ATMEGA328P,436,IC
2024-01-13,IC-ATMEGA328P,307,IC
2024-01-14,IC-ATMEGA328P,355,IC
2024-01-15,IC-ATMEGA328P,496,IC
2024-01-16,IC-ATMEGA328P,450,IC
2024-01-17,IC-ATMEGA328P,512,IC
2024-01-18,IC-ATMEGA328P,512,IC
2024-01-19,IC-ATMEGA328P,432,IC
2024-01-20,IC-ATMEGA328P,304,IC
2024-01-21,IC-ATMEGA328P,252,IC
2024-01-22,IC-ATMEGA328P,598,IC
2024-01-23,IC-ATMEGA328P,480,IC
2024-01-24,IC-ATMEGA328P,474,IC
2024-01-25,IC-ATMEGA328P,533,IC
2024-01-26,IC-ATMEGA328P,491,IC
2024-01-27,IC-ATMEGA328P,336,IC
2024-01-28,IC-ATMEGA328P,306,IC
2024-01-29,IC-ATMEGA328P,387,IC
2024-01-30,IC-ATMEGA328P,514,IC
2024-01-31,IC-ATMEGA328P,467,IC
2024-02-01,IC-ATMEGA328P,373,IC
2024-02-02,IC-ATMEGA328P,424,IC
2024-02-03,IC-ATMEGA328P,359,IC
2024-02-04,IC-ATMEGA328P,361,IC
2024-02-05,IC-ATMEGA328P,459,IC
2024-02-06,IC-ATMEGA328P,505,IC
2024-02-07,IC-ATMEGA328P,517,IC
2024-02-08,IC-ATMEGA328P,539,IC
2024-02-09,IC-ATMEGA328P,821,IC
2024-02-10,IC-ATMEGA328P,312,IC
2024-02-11,IC-ATMEGA328P,335,IC
2024-02-12,IC-ATMEGA328P,675,IC
2024-02-13,IC-ATMEGA328P,543,IC
2024-02-14,IC-ATMEGA328P,516,IC
2024-02-15,IC-ATMEGA328P,566,IC
2024-02-16,IC-ATMEGA328P,528,IC
2024-02-17,IC-ATMEGA328P,420,IC
2024-02-18,IC-ATMEGA328P,347,IC
2024-02-19,IC-ATMEGA328P,704,IC
2024-02-20,IC-ATMEGA328P,480,IC
2024-02-21,IC-ATMEGA328P,529,IC
2024-02-22,IC-ATMEGA328P,560,IC
2024-02-23,IC-ATMEGA328P,562,IC
2024-02-24,IC-ATMEGA328P,407,IC
2024-02-25,IC-ATMEGA328P,289,IC
2024-02-26,IC-ATMEGA328P,464,IC
2024-02-27,IC-ATMEGA328P,475,IC
2024-02-28,IC-ATMEGA328P,521,IC
2024-02-29,IC-ATMEGA328P,436,IC
2024-03-01,IC-ATMEGA328P,1316,IC
2024-03-02,IC-ATMEGA328P,379,IC
2024-03-03,IC-ATMEGA328P,293,IC
2024-03-04,IC-ATMEGA328P,552,IC
2024-03-05,IC-ATMEGA328P,551,IC
2024-03-06,IC-ATMEGA328P,472,IC
2024-03-07,IC-ATMEGA328P,422,IC
2024-03-08,IC-ATMEGA328P,586,IC
2024-03-09,IC-ATMEGA328P,355,IC
2024-03-10,IC-ATMEGA328P,688,IC
2024-03-11,IC-ATMEGA328P,570,IC
2024-03-12,IC-ATMEGA328P,508,IC
2024-03-13,IC-ATMEGA328P,1393,IC
2024-03-14,IC-ATMEGA328P,556,IC
2024-03-15,IC-ATMEGA328P,1126,IC
2024-03-16,IC-ATMEGA328P,369,IC
2024-03-17,IC-ATMEGA328P,322,IC
2024-03-18,IC-ATMEGA328P,470,IC
2024-03-19,IC-ATMEGA328P,457,IC
2024-03-20,IC-ATMEGA328P,462,IC
2024-03-21,IC-ATMEGA328P,470,IC
2024-03-22,IC-ATMEGA328P,535,IC
2024-03-23,IC-ATMEGA328P,307,IC
2024-03-24,IC-ATMEGA328P,287,IC
2024-03-25,IC-ATMEGA328P,558,IC
2024-03-26,IC-ATMEGA328P,435,IC
2024-03-27,IC-ATMEGA328P,492,IC
2024-03-28,IC-ATMEGA328P,506,IC
2024-03-29,IC-ATMEGA328P,432,IC
2024-03-30,IC-ATMEGA328P,360,IC
2024-03-31,IC-ATMEGA328P,322,IC
2024-04-01,IC-ATMEGA328P,544,IC
2024-04-02,IC-ATMEGA328P,503,IC
2024-04-03,IC-ATMEGA328P,444,IC
2024-04-04,IC-ATMEGA328P,570,IC
2024-04-05,IC-ATMEGA328P,496,IC
2024-04-06,IC-ATMEGA328P,263,IC
2024-04-07,IC-ATMEGA328P,340,IC
2024-04-08,IC-ATMEGA328P,446,IC
2024-04-09,IC-ATMEGA328P,500,IC
2024-04-10,IC-ATMEGA328P,417,IC
2024-04-11,IC-ATMEGA328P,560,IC
2024-04-12,IC-ATMEGA328P,491,IC
2024-04-13,IC-ATMEGA328P,387,IC
2024-04-14,IC-ATMEGA328P,463,IC
2024-04-15,IC-ATMEGA328P,471,IC
2024-04-16,IC-ATMEGA328P,469,IC
2024-04-17,IC-ATMEGA328P,524,IC
2024-04-18,IC-ATMEGA328P,520,IC
2024-04-19,IC-ATMEGA328P,636,IC
2024-04-20,IC-ATMEGA328P,225,IC
2024-04-21,IC-ATMEGA328P,298,IC
2024-04-22,IC-ATMEGA328P,603,IC
2024-04-23,IC-ATMEGA328P,526,IC
2024-04-24,IC-ATMEGA328P,504,IC
2024-04-25,IC-ATMEGA328P,567,IC
2024-04-26,IC-ATMEGA328P,420,IC
2024-04-27,IC-ATMEGA328P,377,IC
2024-04-28,IC-ATMEGA328P,374,IC
2024-04-29,IC-ATMEGA328P,534,IC
2024-04-30,IC-ATMEGA328P,473,IC
2024-05-01,IC-ATMEGA328P,536,IC
2024-05-02,IC-ATMEGA328P,1227,IC
2024-05-03,IC-ATMEGA328P,601,IC
2024-05-04,IC-ATMEGA328P,429,IC
2024-05-05,IC-ATMEGA328P,236,IC
2024-05-06,IC-ATMEGA328P,473,IC
2024-05-07,IC-ATMEGA328P,454,IC
2024-05-08,IC-ATMEGA328P,593,IC
2024-05-09,IC-ATMEGA328P,424,IC
2024-05-10,IC-ATMEGA328P,588,IC
2024-05-11,IC-ATMEGA328P,284,IC
2024-05-12,IC-ATMEGA328P,441,IC
2024-05-13,IC-ATMEGA328P,407,IC
2024-05-14,IC-ATMEGA328P,1106,IC
2024-05-15,IC-ATMEGA328P,569,IC
2024-05-16,IC-ATMEGA328P,402,IC
2024-05-17,IC-ATMEGA328P,503,IC
2024-05-18,IC-ATMEGA328P,326,IC
2024-05-19,IC-ATMEGA328P,366,IC
2024-05-20,IC-ATMEGA328P,495,IC
2024-05-21,IC-ATMEGA328P,523,IC
2024-05-22,IC-ATMEGA328P,626,IC
2024-05-23,IC-ATMEGA328P,458,IC
2024-05-24,IC-ATMEGA328P,440,IC
2024-05-25,IC-ATMEGA328P,280,IC
2024-05-26,IC-ATMEGA328P,415,IC
2024-05-27,IC-ATMEGA328P,511,IC
2024-05-28,IC-ATMEGA328P,554,IC
2024-05-29,IC-ATMEGA328P,470,IC
2024-05-30,IC-ATMEGA328P,555,IC
2024-05-31,IC-ATMEGA328P,484,IC
2024-06-01,IC-ATMEGA328P,208,IC
2024-06-02,IC-ATMEGA328P,201,IC
2024-06-03,IC-ATMEGA328P,322,IC
2024-06-04,IC-ATMEGA328P,309,IC
2024-06-05,IC-ATMEGA328P,383,IC
2024-06-06,IC-ATMEGA328P,392,IC
2024-06-07,IC-ATMEGA328P,431,IC
2024-06-08,IC-ATMEGA328P,214,IC
2024-06-09,IC-ATMEGA328P,136,IC
2024-06-10,IC-ATMEGA328P,329,IC
2024-06-11,IC-ATMEGA328P,466,IC
2024-06-12,IC-ATMEGA328P,403,IC
2024-06-13,IC-ATMEGA328P,479,IC
2024-06-14,IC-ATMEGA328P,410,IC
2024-06-15,IC-ATMEGA328P,199,IC
2024-06-16,IC-ATMEGA328P,398,IC
2024-06-17,IC-ATMEGA328P,472,IC
2024-06-18,IC-ATMEGA328P,314,IC
2024-06-19,IC-ATMEGA328P,343,IC
2024-06-20,IC-ATMEGA328P,422,IC
2024-06-21,IC-ATMEGA328P,285,IC
2024-06-22,IC-ATMEGA328P,210,IC
2024-06-23,IC-ATMEGA328P,237,IC
2024-06-24,IC-ATMEGA328P,351,IC
2024-06-25,IC-ATMEGA328P,408,IC
2024-06-26,IC-ATMEGA328P,329,IC
2024-06-27,IC-ATMEGA328P,472,IC
2024-06-28,IC-ATMEGA328P,397,IC
2024-06-29,IC-ATMEGA328P,244,IC
2024-06-30,IC-ATMEGA328P,134,IC
2024-07-01,IC-ATMEGA328P,425,IC
2024-07-02,IC-ATMEGA328P,367,IC
2024-07-03,IC-ATMEGA328P,345,IC
2024-07-04,IC-ATMEGA328P,331,IC
2024-07-05,IC-ATMEGA328P,377,IC
2024-07-06,IC-ATMEGA328P,206,IC
2024-07-07,IC-ATMEGA328P,152,IC
2024-07-08,IC-ATMEGA328P,429,IC
2024-07-09,IC-ATMEGA328P,368,IC
2024-07-10,IC-ATMEGA328P,358,IC
2024-07-11,IC-ATMEGA328P,342,IC
2024-07-12,IC-ATMEGA328P,424,IC
2024-07-13,IC-ATMEGA328P,143,IC
2024-07-14,IC-ATMEGA328P,202,IC
2024-07-15,IC-ATMEGA328P,349,IC
2024-07-16,IC-ATMEGA328P,296,IC
2024-07-17,IC-ATMEGA328P,380,IC
2024-07-18,IC-ATMEGA328P,430,IC
2024-07-19,IC-ATMEGA328P,433,IC
2024-07-20,IC-ATMEGA328P,119,IC
2024-07-21,IC-ATMEGA328P,164,IC
2024-07-22,IC-ATMEGA328P,426,IC
2024-07-23,IC-ATMEGA328P,299,IC
2024-07-24,IC-ATMEGA328P,396,IC
2024-07-25,IC-ATMEGA328P,437,IC
2024-07-26,IC-ATMEGA328P,446,IC
2024-07-27,IC-ATMEGA328P,90,IC
2024-07-28,IC-ATMEGA328P,149,IC
2024-07-29,IC-ATMEGA328P,497,IC
2024-07-30,IC-ATMEGA328P,386,IC
2024-07-31,IC-ATMEGA328P,497,IC
2024-08-01,IC-ATMEGA328P,416,IC
2024-08-02,IC-ATMEGA328P,412,IC
2024-08-03,IC-ATMEGA328P,158,IC
2024-08-04,IC-ATMEGA328P,186,IC
2024-08-05,IC-ATMEGA328P,412,IC
2024-08-06,IC-ATMEGA328P,449,IC
2024-08-07,IC-ATMEGA328P,342,IC
2024-08-08,IC-ATMEGA328P,341,IC
2024-08-09,IC-ATMEGA328P,443,IC
2024-08-10,IC-ATMEGA328P,141,IC
2024-08-11,IC-ATMEGA328P,219,IC
2024-08-12,IC-ATMEGA328P,491,IC
2024-08-13,IC-ATMEGA328P,430,IC
2024-08-14,IC-ATMEGA328P,419,IC
2024-08-15,IC-ATMEGA328P,418,IC
2024-08-16,IC-ATMEGA328P,809,IC
2024-08-17,IC-ATMEGA328P,781,IC
2024-08-18,IC-ATMEGA328P,1180,IC
2024-08-19,IC-ATMEGA328P,1162,IC
2024-08-20,IC-ATMEGA328P,305,IC
2024-08-21,IC-ATMEGA328P,417,IC
2024-08-22,IC-ATMEGA328P,415,IC
2024-08-23,IC-ATMEGA328P,324,IC
2024-08-24,IC-ATMEGA328P,186,IC
2024-08-25,IC-ATMEGA328P,226,IC
2024-08-26,IC-ATMEGA328P,532,IC
2024-08-27,IC-ATMEGA328P,443,IC
2024-08-28,IC-ATMEGA328P,390,IC
2024-08-29,IC-ATMEGA328P,357,IC
2024-08-30,IC-ATMEGA328P,445,IC
2024-08-31,IC-ATMEGA328P,145,IC
2024-09-01,IC-ATMEGA328P,357,IC
2024-09-02,IC-ATMEGA328P,530,IC
2024-09-03,IC-ATMEGA328P,592,IC
2024-09-04,IC-ATMEGA328P,492,IC
2024-09-05,IC-ATMEGA328P,583,IC
2024-09-06,IC-ATMEGA328P,538,IC
2024-09-07,IC-ATMEGA328P,391,IC
2024-09-08,IC-ATMEGA328P,354,IC
2024-09-09,IC-ATMEGA328P,466,IC
2024-09-10,IC-ATMEGA328P,623,IC
2024-09-11,IC-ATMEGA328P,529,IC
2024-09-12,IC-ATMEGA328P,560,IC
2024-09-13,IC-ATMEGA328P,619,IC
2024-09-14,IC-ATMEGA328P,337,IC
2024-09-15,IC-ATMEGA328P,380,IC
2024-09-16,IC-ATMEGA328P,510,IC
2024-09-17,IC-ATMEGA328P,500,IC
2024-09-18,IC-ATMEGA328P,468,IC
2024-09-19,IC-ATMEGA328P,603,IC
2024-09-20,IC-ATMEGA328P,468,IC
2024-09-21,IC-ATMEGA328P,408,IC
2024-09-22,IC-ATMEGA328P,309,IC
2024-09-23,IC-ATMEGA328P,401,IC
2024-09-24,IC-ATMEGA328P,424,IC
2024-09-25,IC-ATMEGA328P,514,IC
2024-09-26,IC-ATMEGA328P,414,IC
2024-09-27,IC-ATMEGA328P,510,IC
2024-09-28,IC-ATMEGA328P,380,IC
2024-09-29,IC-ATMEGA328P,342,IC
2024-09-30,IC-ATMEGA328P,510,IC
2024-10-01,IC-ATMEGA328P,842,IC
2024-10-02,IC-ATMEGA328P,871,IC
2024-10-03,IC-ATMEGA328P,883,IC
2024-10-04,IC-ATMEGA328P,741,IC
2024-10-05,IC-ATMEGA328P,606,IC
2024-10-06,IC-ATMEGA328P,550,IC
2024-10-07,IC-ATMEGA328P,694,IC
2024-10-08,IC-ATMEGA328P,1346,IC
2024-10-09,IC-ATMEGA328P,823,IC
2024-10-10,IC-ATMEGA328P,797,IC
2024-10-11,IC-ATMEGA328P,795,IC
2024-10-12,IC-ATMEGA328P,684,IC
2024-10-13,IC-ATMEGA328P,593,IC
2024-10-14,IC-ATMEGA328P,872,IC
2024-10-15,IC-ATMEGA328P,855,IC
2024-10-16,IC-ATMEGA328P,798,IC
2024-10-17,IC-ATMEGA328P,756,IC
2024-10-18,IC-ATMEGA328P,849,IC
2024-10-19,IC-ATMEGA328P,615,IC
2024-10-20,IC-ATMEGA328P,522,IC
2024-10-21,IC-ATMEGA328P,884,IC
2024-10-22,IC-ATMEGA328P,773,IC
2024-10-23,IC-ATMEGA328P,937,IC
2024-10-24,IC-ATMEGA328P,810,IC
2024-10-25,IC-ATMEGA328P,803,IC
2024-10-26,IC-ATMEGA328P,730,IC
2024-10-27,IC-ATMEGA328P,643,IC
2024-10-28,IC-ATMEGA328P,816,IC
2024-10-29,IC-ATMEGA328P,768,IC
2024-10-30,IC-ATMEGA328P,667,IC
2024-10-31,IC-ATMEGA328P,821,IC
2024-11-01,IC-ATMEGA328P,923,IC
2024-11-02,IC-ATMEGA328P,616,IC
2024-11-03,IC-ATMEGA328P,654,IC
2024-11-04,IC-ATMEGA328P,789,IC
2024-11-05,IC-ATMEGA328P,722,IC
2024-11-06,IC-ATMEGA328P,784,IC
2024-11-07,IC-ATMEGA328P,769,IC
2024-11-08,IC-ATMEGA328P,790,IC
2024-11-09,IC-ATMEGA328P,547,IC
2024-11-10,IC-ATMEGA328P,598,IC
2024-11-11,IC-ATMEGA328P,826,IC
2024-11-12,IC-ATMEGA328P,734,IC
2024-11-13,IC-ATMEGA328P,723,IC
2024-11-14,IC-ATMEGA328P,735,IC
2024-11-15,IC-ATMEGA328P,795,IC
2024-11-16,IC-ATMEGA328P,576,IC
2024-11-17,IC-ATMEGA328P,653,IC
2024-11-18,IC-ATMEGA328P,857,IC
2024-11-19,IC-ATMEGA328P,822,IC
2024-11-20,IC-ATMEGA328P,833,IC
2024-11-21,IC-ATMEGA328P,732,IC
2024-11-22,IC-ATMEGA328P,760,IC
2024-11-23,IC-ATMEGA328P,843,IC
2024-11-24,IC-ATMEGA328P,561,IC
2024-11-25,IC-ATMEGA328P,797,IC
2024-11-26,IC-ATMEGA328P,855,IC
2024-11-27,IC-ATMEGA328P,836,IC
2024-11-28,IC-ATMEGA328P,769,IC
2024-11-29,IC-ATMEGA328P,861,IC
2024-11-30,IC-ATMEGA328P,589,IC
2024-12-01,IC-ATMEGA328P,563,IC
2024-12-02,IC-ATMEGA328P,743,IC
2024-12-03,IC-ATMEGA328P,723,IC
2024-12-04,IC-ATMEGA328P,836,IC
2024-12-05,IC-ATMEGA328P,817,IC
2024-12-06,IC-ATMEGA328P,787,IC
2024-12-07,IC-ATMEGA328P,614,IC
2024-12-08,IC-ATMEGA328P,689,IC
2024-12-09,IC-ATMEGA328P,876,IC
2024-12-10,IC-ATMEGA328P,822,IC
2024-12-11,IC-ATMEGA328P,807,IC
2024-12-12,IC-ATMEGA328P,817,IC
2024-12-13,IC-ATMEGA328P,809,IC
2024-12-14,IC-ATMEGA328P,730,IC
2024-12-15,IC-ATMEGA328P,631,IC
2024-12-16,IC-ATMEGA328P,727,IC
2024-12-17,IC-ATMEGA328P,602,IC
2024-12-18,IC-ATMEGA328P,666,IC
2024-12-19,IC-ATMEGA328P,880,IC
2024-12-20,IC-ATMEGA328P,865,IC
2024-12-21,IC-ATMEGA328P,687,IC
2024-12-22,IC-ATMEGA328P,686,IC
2024-12-23,IC-ATMEGA328P,801,IC
2024-12-24,IC-ATMEGA328P,1756,IC
2024-12-25,IC-ATMEGA328P,796,IC
2024-12-26,IC-ATMEGA328P,885,IC
2024-12-27,IC-ATMEGA328P,777,IC
2024-12-28,IC-ATMEGA328P,647,IC
2024-12-29,IC-ATMEGA328P,603,IC
2024-12-30,IC-ATMEGA328P,861,IC
2024-12-31,IC-ATMEGA328P,783,IC
2022-01-01,IC-ESP32-WROOM,228,Module
2022-01-02,IC-ESP32-WROOM,255,Module
2022-01-03,IC-ESP32-WROOM,339,Module
2022-01-04,IC-ESP32-WROOM,344,Module
2022-01-05,IC-ESP32-WROOM,311,Module
2022-01-06,IC-ESP32-WROOM,359,Module
2022-01-07,IC-ESP32-WROOM,293,Module
2022-01-08,IC-ESP32-WROOM,199,Module
2022-01-09,IC-ESP32-WROOM,286,Module
2022-01-10,IC-ESP32-WROOM,295,Module
2022-01-11,IC-ESP32-WROOM,367,Module
2022-01-12,IC-ESP32-WROOM,407,Module
2022-01-13,IC-ESP32-WROOM,363,Module
2022-01-14,IC-ESP32-WROOM,339,Module
2022-01-15,IC-ESP32-WROOM,697,Module
2022-01-16,IC-ESP32-WROOM,212,Module
2022-01-17,IC-ESP32-WROOM,340,Module
2022-01-18,IC-ESP32-WROOM,312,Module
2022-01-19,IC-ESP32-WROOM,307,Module
2022-01-20,IC-ESP32-WROOM,216,Module
2022-01-21,IC-ESP32-WROOM,289,Module
2022-01-22,IC-ESP32-WROOM,402,Module
2022-01-23,IC-ESP32-WROOM,258,Module
2022-01-24,IC-ESP32-WROOM,328,Module
2022-01-25,IC-ESP32-WROOM,299,Module
2022-01-26,IC-ESP32-WROOM,268,Module
2022-01-27,IC-ESP32-WROOM,338,Module
2022-01-28,IC-ESP32-WROOM,268,Module
2022-01-29,IC-ESP32-WROOM,270,Module
2022-01-30,IC-ESP32-WROOM,156,Module
2022-01-31,IC-ESP32-WROOM,275,Module
